Published Date,Sentiment Score
2021/06/28,0.7733133435249329
2024/04/22,0.011467508971691132
2023/03/28,0.06635570526123047
2024/05/15,0.8146886229515076
2022/06/29,0.898136556148529
2022/02/12,0.457579106092453
2023/01/12,0.8441930413246155
2022/09/22,0.08695214986801147
2020/05/21,0.7068178057670593
2021/02/03,0.886573314666748
2022/04/27,-0.49470770359039307
2021/08/10,0.8443067669868469
2024/12/21,0.41194429993629456
2024/10/14,0.00666025560349226
2021/06/24,0.8538739085197449
2020/08/26,0.9064490795135498
2020/03/19,0.811890721321106
2023/05/16,-0.37413153052330017
2021/10/21,0.8873100876808167
2021/08/05,-0.7064996957778931
2023/11/03,0.7923362255096436
2022/07/23,-0.931363582611084
2023/03/01,0.903452455997467
2024/09/18,0.027485158294439316
2020/09/10,-0.275576651096344
2020/04/24,0.42412906885147095
2022/08/31,-0.12561044096946716
2023/06/30,0.3454185426235199
2022/02/24,0.2824953496456146
2021/09/03,0.17178654670715332
2022/04/28,0.8084696531295776
2023/10/12,-0.44285494089126587
2023/12/06,-0.9056596159934998
2024/08/28,0.8632921576499939
2020/03/24,0.5598194599151611
2020/02/24,0.8732705116271973
2024/02/28,0.6951492428779602
2020/12/04,0.743756115436554
2021/05/21,0.6436887383460999
2020/07/16,0.8114730715751648
2020/12/15,0.8225641250610352
2024/12/03,0.027774926275014877
2021/01/26,0.020684106275439262
2021/03/29,0.04369799420237541
2021/07/07,-0.07297465205192566
2022/11/21,0.8721259832382202
2021/09/08,-0.7294540405273438
2024/02/13,-0.7360476851463318
2024/09/13,0.854828953742981
2024/06/26,-0.8200457692146301
2022/02/14,0.05469253286719322
2024/12/30,0.8901264071464539
2020/10/05,-0.09482824802398682
2022/06/30,0.55367112159729
2020/03/12,0.8897038102149963
2023/02/20,0.8713814616203308
2024/12/29,-0.6070243716239929
2022/06/13,0.03507579118013382
2024/02/24,0.7170761227607727
2020/11/03,0.7367804646492004
2020/05/08,0.9099473357200623
2024/11/26,-0.9129987955093384
2022/02/27,0.8335794806480408
2024/03/10,0.26015910506248474
2021/12/30,0.8873584270477295
2023/05/03,0.7385121583938599
2021/02/04,0.6700670719146729
2022/02/05,0.708422064781189
2020/04/22,0.8487942814826965
2020/10/01,0.11694392561912537
2020/04/27,0.7000236511230469
2023/02/24,0.16122183203697205
2021/06/25,0.4992572069168091
2024/06/04,0.005663933232426643
2024/06/28,0.9092538952827454
2024/02/09,0.6530531644821167
2022/09/13,0.8376736044883728
2021/05/25,0.7693021893501282
2024/05/28,-0.6647502183914185
2022/11/23,0.7543622255325317
2020/05/23,0.7855243682861328
2022/02/17,-0.5288775563240051
2023/07/21,-0.793537974357605
2020/07/20,0.8618839979171753
2022/11/11,-0.7471815347671509
2024/05/10,-0.9111939072608948
2021/07/06,0.8821674585342407
2020/10/26,0.01683303341269493
2021/11/08,0.8949753046035767
2021/10/12,0.6413291096687317
2024/02/23,0.6990770101547241
2024/05/23,0.7602924704551697
2020/11/19,0.7883121967315674
2021/11/24,0.5874717831611633
2022/12/16,0.8582773208618164
2022/01/09,0.7915059924125671
2021/09/06,0.700568675994873
2021/10/20,0.4065646529197693
2022/03/03,-0.6438596248626709
2023/02/10,-0.04770594835281372
2022/05/12,-0.21630659699440002
2024/05/16,0.005555272102355957
2023/05/08,0.9117087125778198
2020/06/17,0.6291149258613586
2024/10/20,0.1669011116027832
2023/01/13,0.7498856782913208
2021/01/04,0.8642790913581848
2020/10/14,-0.16013970971107483
2020/07/09,0.5465136766433716
2022/01/31,0.5953115224838257
2020/12/16,0.8968859910964966
2021/12/02,0.8211113214492798
2024/07/06,0.11573445796966553
2020/06/12,0.755372166633606
2020/06/18,0.8367538452148438
2023/09/03,0.549626886844635
2020/04/03,0.854962170124054
2022/02/25,0.7361146807670593
2023/08/29,0.7401334047317505
2021/11/05,0.13769833743572235
2022/11/14,0.8510745763778687
2023/06/23,0.6359605193138123
2020/12/18,0.8357155323028564
2024/11/29,-0.1938704252243042
2021/07/02,-0.296917587518692
2024/01/11,0.8787533044815063
2021/11/03,0.2702762484550476
2021/10/04,0.7779926061630249
2024/02/29,0.6554005146026611
2022/08/04,-0.8329575061798096
2021/06/13,0.7526817321777344
2020/09/12,0.7776915431022644
2022/06/28,0.6524174809455872
2022/11/24,0.8959868550300598
2020/06/27,0.8419117331504822
2022/04/20,0.010623802430927753
2024/01/22,0.1260301172733307
2020/08/13,-0.3791455626487732
2020/10/31,-0.9237784743309021
2022/04/04,0.6388704180717468
2022/10/03,0.1007341742515564
2024/02/21,0.7597624063491821
2020/05/18,0.004763590171933174
2024/06/16,0.3561462163925171
2024/12/23,-0.7638626098632812
2022/10/06,0.39173492789268494
2022/03/15,0.7987034916877747
2023/10/23,0.8586418628692627
2021/03/18,0.3872052729129791
2023/05/10,0.9052144885063171
2024/07/18,-0.9002304077148438
2021/06/03,0.0860377624630928
2021/11/06,0.7293925285339355
2023/06/07,0.8300737142562866
2020/07/22,-0.36836129426956177
2022/02/06,0.8451281189918518
2023/10/04,0.3641326129436493
2021/01/21,0.16265615820884705
2021/02/23,0.912447452545166
2022/05/19,0.41190391778945923
2023/10/06,0.8687021732330322
2022/04/30,0.4900209307670593
2020/06/04,0.8799757361412048
2023/03/24,0.9118022322654724
2020/10/19,0.7511864304542542
2024/05/27,-0.5723987817764282
2022/12/19,0.8136690855026245
2024/12/10,0.6064982414245605
2024/10/15,0.017661429941654205
2020/04/23,0.06886017322540283
2023/03/04,0.6806190609931946
2020/08/27,0.8949836492538452
2024/01/18,-0.8848692774772644
2020/12/08,0.8426032066345215
2021/03/27,0.9081749320030212
2022/05/09,-0.659605860710144
2020/11/05,0.8278833031654358
2021/09/02,0.8943345546722412
2020/07/12,-0.8184434771537781
2022/10/22,0.8967679738998413
2022/06/16,0.5338653326034546
2024/10/16,-0.6210663914680481
2023/05/23,0.13803435862064362
2023/05/14,0.9197705388069153
2022/06/20,0.02481263317167759
2024/03/07,0.9204145669937134
2022/03/20,0.8441644906997681
2023/08/08,0.005718924105167389
2022/01/11,-0.29182684421539307
2020/04/21,0.7941571474075317
2023/06/01,0.6831372380256653
2021/01/03,0.8866591453552246
2023/05/26,-0.7693939208984375
2023/01/04,0.8748276829719543
2021/04/28,0.8096460103988647
2020/09/29,0.9118086099624634
2022/07/14,0.6834072470664978
2020/06/21,0.6546850800514221
2024/12/06,0.01640983298420906
2022/07/29,-0.4484155476093292
2022/08/25,0.8210521340370178
2020/10/29,0.10398715734481812
2024/03/15,0.9035230278968811
2020/07/24,0.8387112021446228
2021/05/05,0.20003178715705872
2023/02/27,0.9022031426429749
2021/11/25,0.7222104072570801
2022/07/01,0.9017366170883179
2022/11/07,-0.7517828345298767
2024/06/13,-0.14507564902305603
2022/06/01,0.7784278988838196
2023/08/25,0.8954903483390808
2021/10/19,0.7079201340675354
2024/09/10,0.8255542516708374
2020/02/26,0.8637239336967468
2023/12/15,-0.025880157947540283
2023/09/26,0.10186426341533661
2024/10/23,0.01749478280544281
2022/05/18,-0.7539589405059814
2023/04/17,0.880386471748352
2021/03/12,0.6811099052429199
2024/11/19,0.6107368469238281
2024/03/26,0.4923909306526184
2020/03/05,0.8461667895317078
2023/12/17,0.5427848696708679
2021/08/04,0.033092714846134186
2023/11/23,0.8381924033164978
2023/01/24,-0.8136059641838074
2021/04/07,0.08058157563209534
2022/03/01,0.880060613155365
2020/07/23,0.5832182168960571
2020/08/20,0.7187395691871643
2023/01/03,0.6730279922485352
2024/12/04,0.7977075576782227
2021/10/11,0.5211688280105591
2023/07/28,0.1492365002632141
2024/04/10,-0.43254879117012024
2023/12/03,-0.04511347413063049
2021/12/07,0.8866066932678223
2022/03/21,0.14954227209091187
2022/01/15,0.8738220930099487
2021/10/06,0.6494651436805725
2020/02/28,-0.49665042757987976
2023/03/22,0.7535923719406128
2022/04/21,-0.9103660583496094
2023/01/27,-0.8701683282852173
2024/09/23,0.22220367193222046
2020/10/30,0.8765755891799927
2023/03/03,0.3777630925178528
2023/08/06,0.2385028898715973
2022/08/23,-0.782653272151947
2020/02/04,0.7036741971969604
2022/03/09,0.8367772102355957
2021/06/18,-0.7042455673217773
2021/04/22,-0.8719365000724792
2020/11/15,0.8032209277153015
2023/02/11,0.36284756660461426
2024/07/20,0.01113287452608347
2023/07/15,0.8630867004394531
2022/04/24,0.6254285573959351
2020/05/20,0.8027061223983765
2022/12/11,0.03747443109750748
2021/07/27,0.259958416223526
2024/04/18,-0.7272501587867737
2022/12/22,0.8367723226547241
2024/12/18,0.9060109853744507
2024/08/20,0.05637900531291962
2023/01/05,-0.8550559282302856
2022/04/26,0.8046799898147583
2021/04/06,0.8950161933898926
2021/08/26,0.7165880799293518
2021/04/21,0.7289100885391235
2024/08/30,0.7238375544548035
2020/01/26,0.8258476853370667
2020/02/19,0.8296598792076111
2023/08/30,0.6679774522781372
2023/12/28,0.8936599493026733
2023/01/11,0.6700087785720825
2022/02/08,0.9125662446022034
2023/04/22,0.671951413154602
2023/10/10,0.8606559038162231
2022/12/28,0.8330260515213013
2022/11/06,0.7846055030822754
2021/01/14,0.32082483172416687
2021/05/07,0.7620989680290222
2024/08/21,0.9193158149719238
2020/06/08,0.7377811670303345
2022/02/26,0.6709389686584473
2022/05/21,0.8606254458427429
2024/04/23,-0.5639410018920898
2021/12/28,0.7736501097679138
2020/02/22,0.8843419551849365
2021/12/15,-0.6458020210266113
2021/01/22,0.13834232091903687
2021/01/06,0.9169885516166687
2022/09/02,0.8673338294029236
2020/12/21,0.6881105899810791
2023/01/16,-0.8199345469474792
2020/08/28,-0.010456293821334839
2024/06/24,0.8521285653114319
2024/09/05,0.7922087907791138
2024/11/30,0.01874825358390808
2023/02/16,0.14329737424850464
2020/09/27,0.7597300410270691
2024/11/25,-0.8761537671089172
2021/08/28,-0.38524797558784485
2022/03/25,0.839926540851593
2024/07/11,0.3940589725971222
2022/03/24,0.8464037775993347
2023/12/25,0.888050377368927
2020/11/23,-0.874359667301178
2023/09/12,-0.725684404373169
2021/04/24,0.8461114168167114
2022/10/19,0.8251621127128601
2021/02/26,-0.061021000146865845
2021/07/13,0.7096842527389526
2023/12/29,0.901479959487915
2022/03/06,0.6004400253295898
2022/12/20,0.8628255724906921
2021/07/21,0.915830135345459
2021/03/17,0.906624972820282
2020/11/02,0.31918826699256897
2021/09/16,0.1186729371547699
2020/09/14,0.2113705575466156
2020/06/03,0.14671406149864197
2023/12/04,0.5020860433578491
2022/11/22,-0.7129629850387573
2022/08/08,0.9022539854049683
2020/02/18,-0.04435381293296814
2024/04/25,0.7538942098617554
2020/01/03,-0.5538857579231262
2021/06/10,0.8035799264907837
2020/08/09,0.5868173241615295
2021/02/12,0.026842307299375534
2021/03/26,-0.6664799451828003
2023/04/24,-0.9223161935806274
2024/11/04,0.7863223552703857
2023/08/03,0.8685029745101929
2022/07/12,0.861850380897522
2022/09/25,-0.44918739795684814
2021/10/07,0.6187342405319214
2020/02/09,-0.7131191492080688
2021/05/13,0.8783699870109558
2023/03/31,0.6855263710021973
2024/12/12,0.5488570928573608
2022/09/17,0.8927967548370361
2020/04/16,0.7874223589897156
2020/10/09,0.8301410675048828
2020/05/04,-0.9143633246421814
2023/12/26,0.9153160452842712
2023/03/09,0.19774967432022095
2023/05/31,-0.379764199256897
2021/01/11,0.762172281742096
2021/11/30,0.7138522863388062
2020/04/26,0.8941440582275391
2020/09/30,0.7553855180740356
2020/12/20,0.008145909756422043
2024/11/24,-0.5414438843727112
2024/01/02,-0.6075891256332397
2022/09/08,-0.677206814289093
2022/11/04,0.9210385084152222
2022/08/11,0.7865450382232666
2024/02/08,-0.05140352249145508
2022/05/01,0.8843628168106079
2021/08/17,-0.9127720594406128
2021/08/09,0.8867189884185791
2022/03/07,0.6218542456626892
2020/09/25,0.8096067309379578
2024/01/20,0.07393106818199158
2020/07/28,0.8893831372261047
2021/02/08,0.34675464034080505
2024/09/14,0.9178570508956909
2021/02/28,0.29921954870224
2020/12/19,0.8058930039405823
2020/04/19,0.9025037884712219
2023/04/14,-0.7647411227226257
2020/08/21,0.8317959904670715
2022/12/02,-0.8927373886108398
2020/01/21,0.7304791212081909
2024/05/09,0.8959868550300598
2024/01/10,0.8729739189147949
2021/04/26,0.6216431856155396
2021/01/25,0.11354559659957886
2020/06/22,0.17684614658355713
2023/06/22,0.3374839723110199
2024/06/08,0.4336777925491333
2022/01/14,-0.6212460398674011
2020/03/11,0.47282153367996216
2022/01/10,0.9048553705215454
2020/01/02,0.06813446432352066
2023/09/02,0.8357923030853271
2023/03/30,0.26482662558555603
2024/12/15,0.8230569362640381
2024/07/05,0.3586063086986542
2020/02/27,0.8617857694625854
2023/06/18,-0.8958883881568909
2023/11/28,0.3532226085662842
2022/01/06,0.8056700825691223
2024/10/28,0.8923555612564087
2023/02/06,-0.10099521279335022
2020/05/12,0.8877318501472473
2024/09/30,0.871258556842804
2021/09/10,-0.07481595873832703
2023/06/13,0.3317166268825531
2020/05/01,0.6102514266967773
2020/05/24,0.817096471786499
2024/09/29,-0.8820036053657532
2021/03/15,0.8881309628486633
2023/12/02,0.7461256980895996
2022/08/09,-0.7505266666412354
2022/01/22,-0.9121659994125366
2022/11/25,0.823824405670166
2022/11/09,-0.13697591423988342
2023/07/25,0.6965506076812744
2023/03/15,0.8036566972732544
2020/12/24,0.8642610311508179
2024/06/21,-0.011478513479232788
2022/01/25,0.9256762862205505
2021/12/29,-0.5650829076766968
2021/10/14,0.3440546989440918
2020/10/21,0.7257825136184692
2022/10/07,-0.11249890923500061
2022/04/02,0.8171498775482178
2022/12/15,0.7659702897071838
2022/10/23,0.8982714414596558
2022/01/18,0.7005383372306824
2022/05/26,0.846956729888916
2023/02/09,-0.33746466040611267
2023/12/07,0.8360351324081421
2020/02/25,0.8856232166290283
2021/03/19,0.040488407015800476
2021/07/23,0.7531236410140991
2024/09/16,-0.44933363795280457
2021/05/10,-0.3960095942020416
2024/12/08,0.7850598692893982
2024/07/12,0.8412684202194214
2024/06/27,0.6655979156494141
2020/11/01,0.40712857246398926
2023/04/25,0.054891109466552734
2021/07/05,0.862797737121582
2021/02/25,-0.348468154668808
2024/07/04,0.8582192659378052
2022/01/03,0.581148087978363
2021/10/10,0.8072641491889954
2022/12/01,-0.6620267629623413
2021/12/13,0.5769926905632019
2020/12/22,-0.5127429366111755
2024/10/27,-0.040023934096097946
2024/05/01,0.6224536895751953
2022/02/15,-0.20182690024375916
2024/03/16,0.8935475945472717
2023/12/19,-0.6772353649139404
2022/05/06,0.9058154225349426
2020/08/25,0.9152523875236511
2024/09/08,0.013769160956144333
2020/06/23,-0.4647271931171417
2024/11/01,-0.6264065504074097
2022/09/10,0.8199897408485413
2022/09/16,0.3096994161605835
2021/04/08,0.790071427822113
2022/01/21,-0.8458536267280579
2020/01/17,0.8047726154327393
2020/08/14,0.8016812801361084
2023/06/28,0.41839131712913513
2022/02/09,0.7514702677726746
2024/05/06,0.8265053629875183
2022/05/10,0.84459388256073
2024/12/22,0.9048750400543213
2021/10/15,0.8568834066390991
2022/12/09,0.5177420377731323
2023/12/01,0.1390901803970337
2023/05/22,-0.1707838475704193
2022/10/18,-0.8905571103096008
2022/07/25,0.19604679942131042
2021/06/01,0.28400248289108276
2020/12/10,0.816199779510498
2020/12/25,0.421928733587265
2020/10/18,0.856229305267334
2022/05/31,-0.817186713218689
2020/02/16,0.8663319945335388
2024/03/02,-0.4588853120803833
2022/10/13,0.899201512336731
2020/08/01,0.9071735143661499
2020/08/07,0.44711410999298096
2022/01/13,-0.40574681758880615
2023/07/09,0.8722274303436279
2021/11/26,-0.4554426372051239
2024/07/23,0.016356710344552994
2023/06/20,-0.05013686418533325
2022/06/09,-0.01010364294052124
2023/05/09,-0.5299896001815796
2022/02/11,-0.4057347774505615
2024/05/24,0.18739548325538635
2020/08/18,0.831933856010437
2022/10/20,0.9038302302360535
2022/01/08,0.7439269423484802
2023/04/20,-0.8960115313529968
2022/11/03,-0.6122753620147705
2020/02/17,0.8817483186721802
2020/03/06,0.746170699596405
2020/08/12,-0.612094521522522
2021/11/28,-0.12430638074874878
2023/08/18,0.9134857058525085
2023/06/14,-0.583441436290741
2023/03/02,0.5838813781738281
2024/02/03,-0.8945615887641907
2021/11/09,0.15090037882328033
2021/08/03,0.3315565586090088
2022/07/06,-0.5830063223838806
2020/05/31,0.023676961660385132
2024/05/08,0.9046468734741211
2023/10/29,0.13266289234161377
2022/06/07,-0.8522717952728271
2024/11/28,0.8353590965270996
2020/05/27,0.919974684715271
2024/11/12,0.8333669900894165
2020/02/23,0.839818000793457
2023/02/01,0.8918200731277466
2021/08/16,0.721992015838623
2020/06/26,0.6959531307220459
2021/05/19,0.9248857498168945
2021/03/02,0.7022193670272827
2020/06/01,0.01764008402824402
2024/11/15,0.8692341446876526
2023/04/04,0.861039400100708
2022/11/08,-0.3712891638278961
2020/10/07,0.8065978288650513
2024/12/14,0.8212416768074036
2020/01/01,0.7063592672348022
2021/01/29,0.8275024890899658
2023/07/06,0.38680362701416016
2024/01/13,0.8505923748016357
2021/11/23,0.30652838945388794
2020/05/05,0.8877507448196411
2023/07/26,0.7747626304626465
2023/02/19,0.7997026443481445
2024/01/12,-0.4279796779155731
2024/08/19,-0.8966079950332642
2023/08/16,0.689143717288971
2020/06/20,0.8718799352645874
2021/07/18,0.8155564069747925
2020/12/29,0.420870840549469
2024/02/17,-0.6269099712371826
2020/09/23,-0.7138285040855408
2023/09/04,0.8748048543930054
2022/09/28,0.8952227234840393
2020/07/31,0.012225848622620106
2022/09/23,0.6654157638549805
2022/01/19,0.9013601541519165
2024/07/21,-0.9120276570320129
2024/09/24,0.9251909255981445
2023/01/30,-0.8825462460517883
2021/04/17,0.05275092273950577
2023/03/25,0.9111923575401306
2020/04/18,0.2758408188819885
2021/09/27,-0.19925019145011902
2020/11/16,-0.6142275333404541
2021/11/13,0.8633418679237366
2020/08/06,-0.3935181498527527
2024/01/05,-0.04375377297401428
2021/02/27,0.031887903809547424
2022/03/28,0.8082252144813538
2020/07/30,0.8851711750030518
2023/12/20,0.5355982780456543
2022/08/10,0.8587609529495239
2022/07/21,0.8795498609542847
2024/06/22,0.3571416735649109
2023/06/21,-0.8160797357559204
2022/06/04,-0.3147767186164856
2022/11/20,0.404476523399353
2021/03/01,0.6341920495033264
2022/08/16,-0.8276013135910034
2020/07/10,-0.646537184715271
2024/06/12,0.41686397790908813
2024/03/13,0.8746901750564575
2022/05/20,0.9109891057014465
2020/12/27,0.6863853335380554
2024/04/12,0.7199842929840088
2024/06/10,0.8976265788078308
2022/06/23,-0.15715211629867554
2022/12/05,0.8933678269386292
2022/12/12,-0.2937917411327362
2023/05/11,-0.4746142327785492
2020/06/29,0.8577314615249634
2022/07/22,-0.8088569641113281
2024/12/05,0.886334240436554
2020/04/28,-0.15229949355125427
2024/06/03,-0.04988262057304382
2024/11/11,0.06871549785137177
2023/08/09,-0.0867539793252945
2023/02/28,0.8057031631469727
2020/07/18,0.21071776747703552
2023/10/07,0.856486439704895
2021/12/21,0.7142006158828735
2024/04/20,-0.0017060646787285805
2020/03/30,0.8123499155044556
2022/12/07,0.8134443759918213
2024/09/17,0.8218229413032532
2023/09/24,0.7334824800491333
2021/07/29,0.8359573483467102
2024/11/13,0.7611912488937378
2023/11/07,-0.8297494649887085
2020/01/12,0.0473744161427021
2021/04/23,0.7575899958610535
2020/11/10,-0.7743304967880249
2021/08/24,0.30698028206825256
2024/09/27,0.646321177482605
2020/07/08,0.5806576013565063
2023/06/12,-0.6658458113670349
2020/04/29,0.8657419681549072
2021/02/20,0.7829393148422241
2020/05/25,0.8478938341140747
2021/03/03,0.8305254578590393
2024/01/17,0.9156981706619263
2020/11/25,0.8977511525154114
2023/10/28,-0.9240942001342773
2021/06/29,0.6475748419761658
2021/01/28,0.8232136964797974
2024/12/24,-0.6257726550102234
2023/05/20,-0.14272230863571167
2021/07/08,0.6590700149536133
2024/11/06,-0.9277595281600952
2020/05/26,0.7999967932701111
2021/10/02,0.8498750925064087
2020/07/01,-0.3937374949455261
2022/07/08,0.8430528044700623
2023/01/09,0.7148532271385193
2024/03/14,0.8460939526557922
2023/11/04,0.08767928183078766
2020/03/25,0.8165348172187805
2022/04/29,0.5486815571784973
2024/02/05,0.36556267738342285
2021/12/04,0.7441874742507935
2023/08/07,0.020406916737556458
2022/04/22,0.8385008573532104
2020/06/24,0.8372275829315186
2023/06/29,0.40610259771347046
2024/10/12,0.5853643417358398
2023/04/26,0.530376672744751
2022/10/16,0.01332144159823656
2020/05/07,0.7346011996269226
2021/08/14,0.8057848811149597
2020/12/02,0.819684624671936
2023/09/17,0.6662124395370483
2022/02/23,0.6481078863143921
2021/08/15,0.626717209815979
2024/03/29,0.8247777819633484
2022/12/14,0.853163480758667
2021/09/30,0.8284789323806763
2023/04/30,-0.3699367046356201
2021/11/01,0.5670191645622253
2023/09/16,0.9210496544837952
2022/07/27,-0.6359961032867432
2024/02/15,-0.3769815266132355
2020/11/20,0.8893406391143799
2021/10/16,0.8574283719062805
2020/02/06,-0.015378415584564209
2024/04/16,0.8696231842041016
2021/06/02,-0.8374063968658447
2023/07/10,0.7713816165924072
2022/06/03,0.5104694962501526
2020/08/02,0.7429168820381165
2020/03/23,-0.23047277331352234
2022/11/01,0.8062876462936401
2023/02/23,-0.2555416524410248
2021/03/05,0.8818478584289551
2021/11/19,-0.6884204745292664
2024/09/26,0.6493456363677979
2021/10/22,-0.8919782042503357
2024/09/20,0.7992163300514221
2021/08/25,-0.4850408136844635
2022/04/19,0.7829139232635498
2020/06/13,0.08468309044837952
2022/02/10,0.7376716136932373
2020/01/29,-0.7793776392936707
2024/11/07,0.016683539375662804
2020/12/23,-0.8477684259414673
2023/07/24,0.3255256712436676
2021/09/09,0.33622995018959045
2022/04/16,-0.3375718593597412
2023/11/20,0.7681714296340942
2024/11/08,0.011522605083882809
2022/11/15,0.03745192289352417
2024/05/31,0.8299912810325623
2023/08/12,0.9202619791030884
2020/01/19,0.7360517978668213
2024/05/22,-0.5538217425346375
2024/05/12,0.9321273565292358
2021/01/18,0.15558655560016632
2020/08/19,0.8178821802139282
2021/11/20,0.3125690519809723
2024/06/11,0.044676005840301514
2022/02/07,0.7887147068977356
